account_id,borrower_income,dti_ratio,interest_rate,credit_utilization,delinquencies_6m,current_balance,default_flag,probability_of_default
2635,56630.62,0.2378,0.1973,0.5431,1,27662.36,1,0.8466003320530533
2636,54908.79,0.2156,0.0998,0.8982,0,18589.97,1,0.7112429089959572
2637,41121.94,0.3738,0.1353,0.9075,0,16845.93,1,0.8690106612801763
2638,75589.98,0.4006,0.0788,0.8627,0,7797.36,1,0.7566136998844265
2639,116563.12,0.1704,0.1788,0.7452,0,26700.6,1,0.539657231578246
2640,38311.68,0.2908,0.1884,0.4711,0,10743.57,1,0.63223827685106
2641,65605.49,0.2009,0.1187,0.7427,0,27700.7,1,0.5894054753227604
2642,100305.51,0.0855,0.1991,0.3556,0,29996.65,0,0.24357126686938263
2643,63008.97,0.2675,0.0956,0.4959,1,22683.23,1,0.7163188310744203
2644,76309.29,0.1891,0.1815,0.6929,0,11252.99,1,0.6150929570595255
2645,38440.16,0.1279,0.1887,0.6309,0,22308.3,1,0.612005582276916
2646,75707.68,0.1343,0.234,0.6554,0,40146.88,1,0.6218645878937624
2647,60321.39,0.3088,0.0941,0.5849,0,23321.91,1,0.5343480307384334
2648,89643.25,0.226,0.0678,0.4714,0,18709.18,0,0.2685938392301268
2649,94684.65,0.1677,0.1,0.3106,1,30190.56,0,0.41846704580910427
2650,129739.09,0.1728,0.0733,0.5165,1,29754.49,1,0.4603949455057792
2651,79490.83,0.0721,0.0822,0.4605,1,8624.66,1,0.45822349842412174
2652,73144.91,0.3623,0.1135,0.6784,0,14459.62,1,0.6560485498072514
2653,69859.61,0.2094,0.1287,0.2164,3,24776.19,0,0.9205759168063029
2654,56170.84,0.2563,0.2217,0.3853,0,19653.24,0,0.5451569180645477
2655,73462.1,0.248,0.0872,0.3305,1,17798.28,0,0.5391524405422866
2656,57614.96,0.4472,0.2346,0.69,1,22828.55,1,0.9610634845105354
2657,69211.52,0.233,0.2039,0.7713,1,16612.56,1,0.9133253857980141
2658,97939.94,0.1348,0.2175,0.4241,0,18898.87,1,0.35876493302024204
2659,39836.44,0.2361,0.2266,0.3166,1,35945.19,1,0.7896286768264453
2660,93496.96,0.033,0.1931,0.6166,0,25409.24,1,0.388828891653956
2661,97927.88,0.1705,0.1999,0.329,1,39914.24,1,0.5925234536868139
2662,62048.29,0.2945,0.1332,0.5042,0,42942.41,1,0.5161747282413326
2663,20000.0,0.1268,0.147,0.7207,0,41883.09,1,0.6562265521680075
2664,49804.45,0.4424,0.2272,0.3254,0,15148.44,0,0.6853703985156344
2665,97424.86,0.0917,0.1219,0.3096,0,23915.44,0,0.1486128500789985
2666,64428.3,0.3136,0.058,0.5544,1,26402.09,1,0.735890328020929
2667,40017.44,0.1591,0.1949,0.211,1,39087.63,1,0.6174832101462808
2668,52380.63,0.5003,0.1589,0.5454,0,27360.83,1,0.7740924771207983
2669,86015.5,0.2356,0.2048,0.3433,0,15108.62,1,0.3926149219878827
2670,78668.34,0.1032,0.0644,0.4837,0,26901.56,1,0.20830177844470935
2671,59026.7,0.3676,0.168,0.3083,1,6771.38,1,0.7701115736778651
2672,55829.39,0.2737,0.0971,0.5389,0,38365.49,1,0.4801704474259645
2673,55206.05,0.3442,0.2216,0.3695,1,27639.97,1,0.8474783494696884
2674,41939.75,0.3497,0.0709,0.7906,1,31068.69,1,0.9032520439384217
2675,105384.39,0.148,0.2102,0.2636,0,13037.57,0,0.23585745503931813
2676,56941.99,0.5445,0.0668,0.3301,0,27325.38,1,0.5094244147466224
2677,95428.96,0.4078,0.0548,0.7278,0,26225.48,1,0.591086290102427
2678,103032.9,0.3542,0.0947,0.2027,0,29785.24,0,0.20576295407567138
2679,89957.77,0.2065,0.1133,0.4461,0,38896.8,1,0.29792174752927486
2680,54209.49,0.0787,0.169,0.4006,0,35581.54,1,0.3180427477842485
2681,75093.25,0.0408,0.075,0.6301,0,26874.98,0,0.27179222036342926
2682,64395.11,0.0717,0.1331,0.5399,0,40736.12,1,0.33776386911655853
2683,42407.45,0.1413,0.0888,0.4674,1,19336.73,1,0.6267971626526554
2684,73108.98,0.1749,0.2125,0.4234,2,24702.03,1,0.9066151316116497
2685,35524.01,0.1529,0.0585,0.1681,0,30977.36,0,0.14226793580266214
2686,94691.98,0.3881,0.1176,0.4744,0,22630.67,1,0.4736632270562638
2687,53384.57,0.2985,0.17,0.1632,1,19456.73,1,0.6334213785374198
2688,70028.99,0.4475,0.2235,0.2373,0,9495.77,0,0.5716926924795032
2689,72082.2,0.1427,0.2149,0.2855,0,30435.98,0,0.31692040105206526
2690,58527.38,0.2894,0.2201,0.6002,0,12704.25,1,0.7253169233574401
2691,79667.35,0.4507,0.0619,0.456,2,10530.2,1,0.9122595303595923
2692,53127.41,0.4462,0.2098,0.3311,0,12286.12,1,0.6599617777000127
2693,86782.43,0.0159,0.1982,0.7754,0,32539.22,1,0.5251599999368618
2694,31350.51,0.1213,0.2215,0.126,1,10534.37,1,0.579941189037763
2695,68159.49,0.046,0.1092,0.4172,1,44049.44,1,0.47109908414466656
2696,113473.22,0.2418,0.2232,0.5805,0,35341.66,1,0.5533484718909644
2697,39991.72,0.2997,0.1265,0.7082,0,20709.39,1,0.7148703305020052
2698,48056.38,0.1568,0.1705,0.8195,0,28731.31,1,0.7237308153711057
2699,77847.7,0.3582,0.1306,0.7023,1,5305.07,1,0.8834020026830369
2700,69489.54,0.1811,0.1313,0.7701,2,38781.28,1,0.9488525952673378
2701,73765.75,0.1154,0.1539,0.4003,0,15848.46,1,0.2853509327211362
2702,77229.68,0.2164,0.1176,0.7048,0,7875.35,1,0.5436824169403517
2703,80868.04,0.052,0.2006,0.4836,0,35324.76,1,0.3448800132524959
2704,92742.5,0.302,0.1704,0.5833,1,18183.27,1,0.824541550343824
2705,75245.47,0.4717,0.1811,0.5667,0,27701.65,1,0.7538192171849756
2706,58968.56,0.3796,0.0939,0.5684,1,38761.26,1,0.8332063580601937
2707,81814.34,0.3184,0.2342,0.4906,0,36037.25,0,0.6430992847443052
2708,112497.05,0.3394,0.1754,0.4035,0,18473.47,0,0.42384326288194335
2709,61684.16,0.1945,0.0875,0.3109,1,39747.86,1,0.5026083141250249
2710,40636.77,0.3236,0.1926,0.3779,1,20554.0,1,0.8340502532011621
2711,92677.02,0.1504,0.083,0.6256,1,25000.95,1,0.6315918192235163
2712,61990.47,0.1791,0.062,0.5366,0,29498.35,0,0.32449122683910814
2713,20000.0,0.2987,0.1502,0.5173,1,7839.23,1,0.8693223016703794
2714,86185.54,0.1871,0.1552,0.3278,0,28886.55,1,0.26906799903190504
2715,51616.8,0.2208,0.0859,0.4113,0,28096.69,0,0.32613160222215437
2716,62736.67,0.1557,0.1162,0.5498,0,39939.78,0,0.39553722866284347
2717,73299.51,0.3748,0.2297,0.3387,0,19146.55,1,0.5884058509135349
2718,69762.49,0.2441,0.1042,0.7535,0,14687.55,1,0.6036642131076715
2719,82736.3,0.3848,0.0796,0.6298,0,24060.58,1,0.5627230628785321
2720,54112.84,0.0887,0.2386,0.2237,0,32493.27,1,0.30201358597960465
2721,77827.64,0.1401,0.1074,0.4759,0,27475.77,1,0.28318807990286915
2722,58511.33,0.236,0.1792,0.442,1,10528.27,1,0.7744039075658021
2723,83470.26,0.3295,0.094,0.3983,0,18915.67,1,0.3499026381576331
2724,80384.19,0.1891,0.1545,0.5926,0,7551.43,1,0.48066993260033447
2725,41614.03,0.4776,0.1234,0.4631,0,34573.05,1,0.678652583186225
2726,92149.55,0.0964,0.2327,0.546,1,40317.93,1,0.7464211203549732
2727,51600.91,0.237,0.1322,0.475,0,6826.92,1,0.46267255418785075
2728,85201.44,0.4313,0.161,0.2093,0,26017.1,1,0.394923745810257
2729,74182.18,0.4881,0.2295,0.8292,0,27639.2,1,0.9143378519560802
2730,110954.59,0.1827,0.238,0.7757,0,22553.12,1,0.6797835595214036
2731,59413.35,0.0608,0.0693,0.0836,0,25109.35,0,0.07067712340942221
2732,56267.08,0.2181,0.2085,0.3324,0,33414.27,0,0.444624605195237
2733,64514.51,0.0775,0.1226,0.1173,0,24349.03,1,0.10915795411266498
2734,57420.51,0.2062,0.163,0.4439,0,41786.09,1,0.445825878479786
2735,84998.55,0.2344,0.1213,0.6891,0,26634.95,0,0.5349469093483761
2736,24592.23,0.1286,0.1262,0.5967,0,7871.87,0,0.5165207744495957
2737,38657.94,0.2739,0.0802,0.5377,0,43132.99,1,0.49311456254218017
2738,38304.93,0.2861,0.1588,0.3923,0,10872.43,1,0.5176711327451634
2739,88757.69,0.2618,0.1539,0.5743,0,36378.4,0,0.5121131832921123
2740,107765.33,0.287,0.086,0.7036,0,26076.23,1,0.48163655218209533
2741,62388.77,0.207,0.1529,0.3046,1,34635.7,1,0.6141543613757516
2742,60779.46,0.2015,0.2349,0.2517,0,25537.2,1,0.39758432047547
2743,66751.3,0.1816,0.1857,0.7371,2,7358.81,1,0.960968422465398
2744,94046.96,0.2272,0.1414,0.4169,0,19997.04,0,0.3256220502197132
2745,41816.17,0.1026,0.2241,0.4881,0,29827.44,0,0.524691751292177
2746,70959.22,0.3018,0.1593,0.3694,2,30155.29,1,0.9035424139460473
2747,89379.94,0.2408,0.0757,0.2065,0,43921.78,1,0.147491918491437
2748,77527.35,0.1532,0.154,0.3541,0,29252.99,1,0.27614907676076167
2749,69739.54,0.1121,0.0844,0.6358,0,16457.57,1,0.3574662399525108
2750,90026.15,0.0582,0.1958,0.6582,0,6737.02,0,0.4573666432311261
2751,20000.0,0.1992,0.2338,0.3985,1,36536.61,1,0.8446479806340026
2752,81946.88,0.1759,0.1186,0.4262,0,40571.62,1,0.284395090786183
2753,48648.11,0.4283,0.1326,0.7558,0,29545.52,0,0.8190484412762322
2754,20000.0,0.1107,0.1301,0.4303,0,24295.08,1,0.38414615689002496
2755,77780.06,0.1463,0.1042,0.6433,1,39439.46,0,0.7042749485057889
2756,99341.46,0.047,0.2009,0.0829,0,14614.24,1,0.10491733979708866
2757,61563.79,0.2601,0.1674,0.4234,0,20949.28,0,0.4763976766228431
2758,88821.86,0.1512,0.0622,0.3697,0,25306.26,1,0.16229762705287065
2759,105306.96,0.2713,0.2094,0.6495,0,6974.9,1,0.6310645329912713
2760,97872.86,0.1974,0.0855,0.7559,0,32543.16,1,0.4640446555322396
2761,105999.11,0.3093,0.236,0.1417,1,12542.39,1,0.60904254337286
2762,83553.19,0.3533,0.1216,0.3466,0,18326.13,1,0.3737156365033202
2763,66885.84,0.1342,0.1671,0.7509,0,21579.71,0,0.6104205793561156
2764,24950.85,0.2336,0.0648,0.3333,0,30540.41,0,0.3073588877995008
2765,58848.44,0.131,0.1155,0.3109,0,7619.36,0,0.220767877080112
2766,43918.84,0.455,0.2024,0.7138,0,18634.47,1,0.8790215858459924
2767,119273.57,0.2672,0.1407,0.3946,1,15974.47,1,0.5858014325240181
2768,60602.85,0.13,0.2219,0.601,0,5060.78,1,0.5916974502981925
2769,68080.12,0.207,0.1593,0.7633,1,32666.14,1,0.8750311527371781
2770,78787.13,0.1584,0.2264,0.3353,0,14437.4,1,0.36910795921357914
2771,66090.06,0.4256,0.2367,0.3144,0,11657.53,1,0.6421036766990962
2772,107376.28,0.0717,0.1362,0.6016,1,36918.61,1,0.5934101173389966
2773,49433.77,0.2562,0.1574,0.6437,0,6567.93,0,0.6593455547671977
2774,69865.19,0.2964,0.2086,0.8524,1,41009.6,1,0.9468702779739128
2775,46438.24,0.3665,0.0921,0.621,0,32476.07,1,0.6439189806857925
2776,31999.44,0.0486,0.2137,0.5838,0,11869.85,1,0.5586725503505999
2777,49705.77,0.3549,0.1625,0.5573,0,19004.12,0,0.6852959881470132
2778,64074.08,0.2057,0.1878,0.5893,0,42999.33,1,0.5876818903168463
2779,54267.44,0.0692,0.0652,0.868,0,29753.78,1,0.5082992319279409
2780,47689.48,0.1476,0.1956,0.4739,0,29348.71,1,0.49336958451884055
2781,29842.06,0.2305,0.109,0.5288,1,31122.84,1,0.7871858759000917
2782,62922.36,0.2855,0.203,0.1679,1,23509.51,0,0.6548302889300243
2783,27381.99,0.2224,0.1467,0.5735,0,11692.14,0,0.6105157147036027
2784,84001.4,0.3035,0.1022,0.6055,0,11035.64,0,0.5019899727071968
2785,67060.99,0.258,0.231,0.8541,0,32492.43,1,0.8416230034760566
2786,28561.21,0.4373,0.1954,0.8099,2,40357.65,1,0.9920851122193349
2787,57269.77,0.2158,0.2373,0.5456,0,17008.44,0,0.655973089907766
2788,46196.09,0.4132,0.1192,0.5473,0,25136.14,1,0.6702095478724147
2789,72979.36,0.1097,0.1734,0.5816,0,44689.51,1,0.44737274785171066
2790,98511.26,0.1485,0.1662,0.6366,0,15286.45,0,0.4540543114927298
2791,20000.0,0.1534,0.1806,0.6375,0,20608.56,1,0.6677966110273854
2792,67875.65,0.4047,0.0573,0.7474,0,19540.86,0,0.6695259014121258
2793,60996.68,0.0782,0.1054,0.7822,0,6303.43,1,0.4972801659613196
2794,81783.5,0.2104,0.2228,0.7039,0,25380.68,1,0.6911399151523258
2795,70329.92,0.0066,0.1305,0.7102,0,13347.12,1,0.39259985728945324
2796,46200.77,0.2083,0.2325,0.3559,0,10143.9,0,0.5188519794616808
2797,57023.65,0.1381,0.0906,0.5312,1,33416.64,1,0.6419576115326808
2798,45099.35,0.0303,0.2395,0.5492,0,35630.42,1,0.5246711909609006
2799,91900.18,0.288,0.1825,0.2357,0,40555.66,0,0.3106170830390767
2800,65532.79,0.3291,0.1975,0.6623,0,42365.3,1,0.7507540140986745
2801,112529.77,0.2532,0.1254,0.4207,0,39762.64,0,0.2879408017780381
2802,63483.48,0.0683,0.2223,0.5586,0,9899.79,0,0.49434443288191277
2803,47289.83,0.3112,0.1536,0.3547,1,13945.15,0,0.7628602304644593
2804,27157.14,0.263,0.1794,0.9153,1,9899.01,1,0.9601867135965171
2805,20000.0,0.1528,0.068,0.8173,0,19140.98,1,0.6300676264862064
2806,25396.6,0.3852,0.17,0.3686,0,9962.87,0,0.6372396705709247
2807,71678.17,0.1482,0.217,0.8416,0,31131.09,0,0.7468820577806505
2808,77718.13,0.1577,0.0839,0.9329,0,33668.62,1,0.6154741277596939
2809,25470.23,0.2561,0.1902,0.3087,0,11383.75,1,0.505146592435948
2810,87375.96,0.2787,0.0548,0.3581,0,29863.04,0,0.22465280124868425
2811,52923.47,0.2249,0.226,0.5713,0,5919.58,1,0.6748586176194794
2812,68669.83,0.3713,0.2368,0.4554,0,22374.81,0,0.6935743014078833
2813,105305.52,0.0452,0.1173,0.8013,1,16413.56,1,0.6951402511405566
2814,87420.98,0.5363,0.0703,0.3888,0,44939.8,0,0.48112311541277425
2815,58286.73,0.5454,0.1751,0.5659,0,41911.38,1,0.8200543617112962
2816,42720.19,0.2903,0.0557,0.7318,1,10902.62,1,0.84710979888264
2817,20000.0,0.2675,0.1417,0.6628,0,41694.83,1,0.7205642979760666
2818,47021.17,0.1651,0.1016,0.6323,0,21751.59,1,0.48395547138168205
2819,59721.74,0.0982,0.1399,0.5424,0,28065.93,0,0.3833134987198341
2820,40320.51,0.3556,0.0535,0.0834,1,26350.58,0,0.4630863985758711
2821,61718.58,0.1231,0.0598,0.431,0,34046.26,0,0.21449997608062507
2822,66921.3,0.1095,0.053,0.2809,0,18398.27,0,0.1263446368936372
2823,59378.6,0.5295,0.1676,0.9068,0,7787.3,1,0.9246604181207633
2824,48749.94,0.0811,0.1564,0.1925,1,21705.08,1,0.44681633262454196
2825,69216.37,0.1216,0.0943,0.6952,0,26780.22,1,0.4288667825968555
2826,76048.52,0.2489,0.1729,0.4757,0,27196.56,1,0.48238203405770846
2827,37740.02,0.1823,0.218,0.2183,0,36703.91,0,0.3813689035530354
2828,100273.31,0.3559,0.1027,0.0967,0,6769.03,1,0.16665889662082092
2829,62535.3,0.1717,0.2081,0.4839,0,44523.77,1,0.5085825925723099
2830,65471.24,0.1435,0.1759,0.3227,0,44622.6,1,0.3017808376959425
2831,82705.36,0.0353,0.0564,0.3756,0,8960.67,1,0.11576945289502254
2832,70830.4,0.3144,0.1213,0.3327,0,18760.7,0,0.3578795818231498
2833,88828.42,0.4566,0.1465,0.5386,0,28612.43,1,0.6476168369822825
2834,72178.1,0.2869,0.189,0.6313,0,19933.03,1,0.6732557558590795
2835,49689.07,0.3594,0.1046,0.8262,2,24504.99,1,0.977763340729757
2836,74037.59,0.0335,0.2367,0.4181,0,18037.13,1,0.3504239217545976
2837,36406.84,0.2408,0.1801,0.3424,1,33485.33,1,0.7591999439307668
2838,67713.99,0.1393,0.1208,0.6866,1,19560.69,1,0.7669730931893634
2839,64169.25,0.4317,0.0684,0.234,0,22195.46,1,0.3195637692216092
2840,59797.08,0.645,0.0845,0.7555,0,28036.31,1,0.8685481258283098
2841,61786.56,0.0776,0.1426,0.5913,1,43768.05,1,0.7013283527163474
2842,20000.0,0.2252,0.144,0.2109,1,30672.18,1,0.6414165748861604
2843,51281.88,0.4098,0.1959,0.7752,0,8876.85,1,0.869850731284829
2844,67321.12,0.027,0.188,0.7545,1,17756.02,1,0.8091864505638459
2845,68996.41,0.0989,0.0882,0.5307,0,21788.58,0,0.27980120044547446
2846,39308.12,0.4399,0.163,0.5865,1,34606.95,1,0.927156230457412
2847,96642.7,0.4571,0.0539,0.5067,0,22875.02,0,0.4536798641154093
2848,43345.63,0.0616,0.1257,0.3424,1,31364.17,1,0.5126212075693407
2849,89236.43,0.2745,0.1952,0.6748,0,38579.79,0,0.6667112828144474
2850,75679.86,0.183,0.1259,0.7003,0,9173.5,0,0.526554356549818
2851,48844.32,0.1256,0.2088,0.5554,0,35629.58,1,0.5581153627901698
2852,109382.77,0.3425,0.2355,0.5696,0,34823.19,1,0.6628238113524337
2853,35159.08,0.0876,0.1654,0.6313,0,37788.5,1,0.5458076489036242
2854,87978.85,0.0775,0.0776,0.2648,0,43242.66,1,0.10460485686236118
2855,90014.56,0.2057,0.1221,0.8549,0,17383.92,0,0.6293758238316529
2856,48234.49,0.2674,0.0518,0.1496,0,22160.82,0,0.16820148233198626
2857,99811.63,0.4158,0.1645,0.775,0,15507.28,1,0.7754320511057522
2858,58748.84,0.1209,0.2061,0.2153,0,18084.23,1,0.26766894783505346
2859,72217.34,0.1272,0.1697,0.4804,0,18193.04,1,0.37920932743959535
2860,71508.05,0.1668,0.1994,0.4971,0,39791.0,0,0.4784353109866268
2861,61642.28,0.1579,0.202,0.5751,0,7515.93,1,0.5617080269104368
2862,85270.21,0.3067,0.2117,0.7148,0,13107.94,1,0.7487917884388673
2863,84837.22,0.2445,0.1007,0.1786,1,29422.33,1,0.40804676173104465
2864,21286.7,0.0677,0.2155,0.3971,0,35607.79,0,0.45393535937808394
2865,97608.51,0.2489,0.1743,0.6276,0,32895.08,0,0.5556275160282342
2866,23437.7,0.0815,0.105,0.0747,0,6863.03,1,0.12566731661248734
2867,90813.66,0.3426,0.2376,0.5854,0,23151.78,0,0.7156078505097174
2868,93167.63,0.0316,0.2305,0.5997,1,12378.94,1,0.7287656665470233
2869,37725.84,0.4237,0.1591,0.6369,0,44525.69,1,0.8003124692580079
2870,54729.64,0.0769,0.2102,0.397,0,44955.68,1,0.37468868778346465
2871,37357.38,0.2742,0.0997,0.8038,0,7035.94,1,0.7276778886478807
2872,59626.97,0.3082,0.129,0.5327,0,31708.97,1,0.5509007752638266
2873,57299.14,0.09,0.085,0.6504,0,37522.6,1,0.37849807693809423
2874,84491.51,0.3218,0.1488,0.8511,1,17991.19,1,0.9191152389626673
2875,97757.72,0.3103,0.1442,0.3767,1,32745.46,1,0.6642087222722491
2876,99892.1,0.1111,0.0904,0.3741,0,12506.74,1,0.15489430003747148
2877,50945.8,0.3905,0.1778,0.6927,0,10118.37,1,0.8087271640639153
2878,59769.45,0.1953,0.0724,0.6899,1,42012.07,1,0.7624703151025837
2879,22914.05,0.0541,0.0617,0.3477,0,30701.43,0,0.1922200662374428
2880,44853.25,0.1416,0.1231,0.2953,0,37677.89,1,0.2524733601229314
2881,89121.29,0.1733,0.1279,0.3626,0,26308.53,1,0.24090586728059502
2882,105389.57,0.103,0.1108,0.4331,1,11189.01,1,0.4492340428142756
2883,34141.28,0.062,0.099,0.5576,0,20066.21,1,0.358084135058196
2884,50188.39,0.1537,0.1144,0.7648,1,40266.28,1,0.8359008136568988
2885,64339.86,0.2841,0.081,0.1678,1,5624.26,0,0.4524453814281544
2886,72004.03,0.2997,0.1267,0.366,0,13287.11,1,0.3760324472443013
2887,44759.91,0.1077,0.2219,0.2909,0,15131.46,0,0.3617236377302638
2888,75601.53,0.0787,0.0926,0.3423,0,15519.83,0,0.15847233154591434
2889,53154.02,0.1598,0.18,0.2854,1,8943.47,1,0.6216671373074159
2890,64638.69,0.2129,0.0769,0.6365,0,38928.79,1,0.44808372549240894
2891,78657.11,0.0642,0.1172,0.6286,0,11380.56,1,0.34138199504266825
2892,65160.56,0.1694,0.111,0.2272,1,38186.98,1,0.4419245671192031
2893,54090.35,0.1935,0.228,0.3081,0,19202.47,1,0.43971303701637915
2894,62259.75,0.2293,0.1313,0.6291,1,23292.72,1,0.8119313116575257
2895,62790.93,0.1935,0.1812,0.6058,1,23514.03,1,0.8292137837977533
2896,55749.72,0.4828,0.1645,0.7599,1,33525.95,1,0.9576418539944471
2897,58530.1,0.3388,0.0768,0.5251,1,34251.99,1,0.769560566011506
2898,104966.18,0.5809,0.2285,0.1377,0,30627.52,1,0.5385026783150935
2899,79022.99,0.084,0.1157,0.2865,0,35950.74,0,0.1529935748637522
2900,57612.99,0.0564,0.0585,0.4082,0,5332.13,0,0.16943924398715024
2901,82423.86,0.2139,0.1071,0.6029,1,25192.42,0,0.7235627979511909
2902,56654.51,0.0968,0.1138,0.677,0,25961.01,1,0.45363284063431514
2903,94328.12,0.2664,0.0676,0.447,0,14573.59,0,0.27336269597895513
2904,74241.05,0.1455,0.1678,0.2679,0,27254.84,0,0.24061679016031368
2905,62317.45,0.0605,0.1159,0.4147,0,23686.29,0,0.22844988087792034
2906,76192.92,0.2893,0.1695,0.645,0,23884.49,1,0.6474000599923577
2907,25728.1,0.4957,0.0513,0.3617,0,9738.02,1,0.5398903015002989
2908,36830.81,0.1881,0.2366,0.7627,1,22410.5,1,0.9366007638625322
2909,35151.87,0.1857,0.0824,0.7004,0,35657.23,1,0.555380740295756
2910,68573.58,0.2663,0.1753,0.636,0,21399.6,1,0.6468990410379863
2911,108312.87,0.269,0.186,0.6165,0,24499.94,0,0.5586533312827057
2912,120782.5,0.4415,0.0826,0.5305,1,43700.82,1,0.7384561526956993
2913,80951.28,0.1948,0.0712,0.5377,0,39871.37,0,0.3111506216442984
2914,77521.11,0.4981,0.079,0.5872,0,42148.01,1,0.6417023520283583
2915,20000.0,0.3423,0.0969,0.4575,0,8107.06,1,0.5644579987789422
2916,51433.16,0.0789,0.082,0.7708,0,29743.23,0,0.473061654991907
2917,45305.41,0.1291,0.1781,0.3261,1,13936.47,1,0.6407527690571418
2918,49478.81,0.1332,0.13,0.3587,0,21169.75,0,0.28711476596889807
2919,60796.4,0.565,0.1522,0.5447,1,32190.01,1,0.9303908512729964
2920,53197.74,0.1473,0.059,0.6551,1,28156.6,1,0.7003245106260494
2921,20000.0,0.3721,0.2136,0.1056,0,25229.29,1,0.5001290781240597
2922,83697.76,0.083,0.0824,0.8629,0,37577.94,0,0.47390576149539915
2923,38181.42,0.2337,0.1184,0.4689,1,32303.95,1,0.7513967919033919
2924,70981.17,0.1639,0.0637,0.2358,0,37841.8,0,0.13632631612667467
2925,116852.07,0.4636,0.076,0.4156,0,42277.29,1,0.37557992351911407
2926,42015.39,0.0767,0.1765,0.5835,2,33478.83,1,0.9235809039618916
2927,20000.0,0.0894,0.1816,0.494,0,20815.82,1,0.49969476747544356
2928,57849.89,0.0893,0.1786,0.3558,1,13511.13,0,0.6006075283455896
2929,92523.99,0.1221,0.1549,0.9572,0,15836.61,1,0.6780578890556783
2930,113958.69,0.167,0.231,0.1893,0,20865.2,0,0.2155261823232814
2931,34261.26,0.2549,0.1464,0.6423,2,34603.64,1,0.9617036547723214
2932,77417.48,0.3052,0.1354,0.3654,0,6606.19,1,0.3815993892148466
2933,53367.24,0.1189,0.097,0.463,0,37571.26,0,0.2930796451933468
2934,62351.29,0.198,0.0688,0.4703,1,35325.4,1,0.6015254752715642
2935,131108.58,0.4651,0.1541,0.8391,1,24976.67,1,0.9245850534990346
2936,27425.74,0.4491,0.1098,0.6346,0,20986.67,1,0.776929319625159
2937,71343.49,0.0521,0.1496,0.7171,0,9507.88,1,0.46827792020969633
2938,76692.33,0.0695,0.0892,0.3866,0,16588.06,0,0.16897816725100817
2939,92144.66,0.0993,0.2093,0.2721,0,9385.12,1,0.2303532498437844
2940,67449.58,0.2569,0.2399,0.4932,0,37755.38,1,0.6332043235403826
2941,72701.26,0.182,0.1113,0.1222,0,25373.51,1,0.13601672555920163
2942,55208.79,0.1064,0.21,0.927,0,14871.47,1,0.7889163728389262
2943,71728.17,0.235,0.2159,0.4117,0,5723.57,1,0.4993549148629558
2944,56420.19,0.4566,0.2393,0.3326,0,25956.84,1,0.7049476112627069
2945,80539.3,0.0561,0.1151,0.3506,0,35083.48,0,0.16447490283819372
2946,55759.74,0.2054,0.1936,0.4577,0,35659.75,1,0.5110539790276776
2947,74427.51,0.1431,0.0935,0.1257,0,13577.05,0,0.10738939984056271
2948,64268.43,0.3621,0.1687,0.3647,0,44802.48,0,0.5192149951185344
2949,93151.26,0.0608,0.1839,0.8301,1,27751.2,1,0.8231599878292102
2950,63715.16,0.1586,0.1908,0.3945,0,18280.28,1,0.3935621206485486
2951,20674.19,0.377,0.0894,0.7515,0,20712.31,0,0.7841367252197136
2952,96548.04,0.1557,0.2113,0.0342,1,9977.47,0,0.3654395690926097
2953,42356.69,0.2293,0.13,0.4908,0,24734.23,1,0.4871701657866197
2954,48655.84,0.0574,0.0911,0.6195,0,35131.82,1,0.35588258567159875
2955,50108.47,0.1896,0.1531,0.5968,0,21376.4,1,0.5557854641006867
2956,99360.95,0.2418,0.214,0.7245,0,39674.11,1,0.6812886297503312
2957,20000.0,0.3059,0.2337,0.1762,0,24070.1,1,0.5293193784935445
2958,143443.71,0.083,0.1922,0.1409,0,41024.39,0,0.09042374648833004
2959,91401.42,0.2035,0.0511,0.6822,0,33128.15,0,0.37116829323575884
2960,70580.97,0.2582,0.0756,0.4844,0,7200.39,0,0.3539800920609107
2961,63627.65,0.2019,0.0645,0.2343,0,7680.7,0,0.16351315177286688
2962,72138.85,0.1482,0.0692,0.6028,1,37004.26,1,0.6376104045422962
2963,78028.06,0.092,0.1228,0.1518,0,19272.95,0,0.11271053595439501
2964,81130.39,0.2249,0.1143,0.3553,0,12569.8,0,0.270580700219378
2965,78890.11,0.259,0.0716,0.5721,0,39612.82,1,0.39638704703159966
2966,67239.52,0.3243,0.2176,0.4431,1,44332.27,1,0.8502515944671623
2967,60066.54,0.1065,0.1669,0.3837,0,37349.93,0,0.313187160209566
2968,61218.17,0.3243,0.2013,0.7376,0,34005.18,1,0.801770519510804
